Date,League,Team1,Team2,T1 Open,T1 DK,T2 Open,T2 DK
2024/06/25,mlb,Dodgers,White Sox,-220,-218,+184,+180
2024/06/25,mlb,Marlins,Royals,+152,+160,-180,-192
2024/06/25,mlb,Rockies,Astros,+200,+220,-245,-298
2024/06/25,mlb,Rangers,Brewers,+102,-110,-120,-110
2024/06/25,mlb,Athletics,Angels,-106,-105,-110,-115
2024/06/25,mlb,Twins,Diamondbacks,-126,-130,+108,+110
2024/06/25,mlb,Nationals,Padres,+110,-125,-130,+105
2024/06/25,mlb,Cubs,Giants,-118,+110,-100,-130
2024/06/25,mlb,Braves,Cardinals,-136,n/a,+116,n/a
2024/06/24,mlb,Guardians,Orioles,-112,-102,-104,-118
2024/06/24,mlb,Phillies,Tigers,-158,-180,+134,+150
2024/06/24,mlb,Mariners,Rays,-120,-105,+102,-115
2024/06/24,mlb,Blue Jays,Red Sox,+120,+140,-142,-166
2024/06/24,mlb,Pirates,Reds,-108,+114,-108,-135
2024/06/24,mlb,Braves,Cardinals,-126,-130,+108,+110
2024/06/24,mlb,Dodgers,White Sox,-146,-115,+124,-105
2024/06/24,mlb,Marlins,Royals,+198,+210,-240,-258
2024/06/24,mlb,Rangers,Brewers,+122,+150,-144,-180
2024/06/24,mlb,Athletics,Angels,-100,+120,-118,-142
2024/06/24,mlb,Nationals,Padres,+190,+154,-230,-185
2024/06/24,mlb,Cubs,Giants,+112,-118,-132,-102
2024/06/23,mlb,Diamondbacks,Phillies,+164,+195,-196,-238
2024/06/23,mlb,Braves,Yankees,-118,+100,-100,-120
2024/06/23,mlb,Rays,Pirates,+126,+142,-148,-170
2024/06/23,mlb,Red Sox,Reds,+126,+136,-148,-162
2024/06/23,mlb,Blue Jays,Guardians,-108,-105,-108,-115
2024/06/23,mlb,White Sox,Tigers,+172,+154,-205,-185
2024/06/23,mlb,Mariners,Marlins,-148,-148,+126,+124
2024/06/23,mlb,Orioles,Astros,-104,-110,-112,-110
2024/06/23,mlb,Giants,Cardinals,+104,+105,-122,-125
2024/06/23,mlb,Royals,Rangers,+104,+136,-122,-162
2024/06/23,mlb,Nationals,Rockies,-134,-135,+114,+114
2024/06/23,mlb,Twins,Athletics,-166,-180,+140,+150
2024/06/23,mlb,Brewers,Padres,-100,+120,-118,-142
2024/06/23,mlb,Mets,Cubs,-104,-105,-112,-115
2024/06/22,mlb,White Sox,Tigers,+134,+142,-158,-170
2024/06/22,mlb,Giants,Cardinals,-106,+102,-110,-122
2024/06/22,mlb,Mets,Cubs,+102,-125,-120,+105
2024/06/22,mlb,Diamondbacks,Phillies,+205,+215,-250,-265
2024/06/22,mlb,Royals,Rangers,+108,+124,-126,-148
2024/06/22,mlb,Rays,Pirates,-100,-105,-118,-115
2024/06/22,mlb,Twins,Athletics,-156,-180,+132,+150
2024/06/22,mlb,Blue Jays,Guardians,+102,+120,-120,-142
2024/06/22,mlb,Mariners,Marlins,-146,-175,+124,+145
2024/06/22,mlb,Orioles,Astros,-156,-142,+132,+120
2024/06/22,mlb,Red Sox,Reds,-116,-118,-102,-102
2024/06/22,mlb,Braves,Yankees,+126,+114,-148,-135
2024/06/22,mlb,Brewers,Padres,+108,-120,-126,+100
2024/06/22,mlb,Nationals,Rockies,-126,-105,+108,-115
2024/06/22,mlb,Angels,Dodgers,+280,+320,-350,-410
2024/06/21,mlb,Mets,Cubs,+128,+130,-152,-155
2024/06/21,mlb,White Sox,Tigers,+152,+154,-180,-185
2024/06/21,mlb,Diamondbacks,Phillies,+124,+120,-146,-142
2024/06/21,mlb,Rays,Pirates,-104,-130,-112,+110
2024/06/21,mlb,Braves,Yankees,-124,-112,+106,-108
2024/06/21,mlb,Red Sox,Reds,-112,-115,-104,-105
2024/06/21,mlb,Mariners,Marlins,-156,-175,+132,+145
2024/06/21,mlb,Blue Jays,Guardians,-100,+110,-118,-130
2024/06/21,mlb,Royals,Rangers,+118,+124,-138,-148
2024/06/21,mlb,Orioles,Astros,-168,-155,+142,+130
2024/06/21,mlb,Nationals,Rockies,-124,-125,+106,+105
2024/06/21,mlb,Twins,Athletics,-166,-155,+140,+130
2024/06/21,mlb,Brewers,Padres,+132,+136,-156,-162
2024/06/21,mlb,Angels,Dodgers,+166,+145,-198,-175
2024/06/20,mlb,Diamondbacks,Nationals,+110,+120,-130,-142
2024/06/20,mlb,Rays,Twins,+102,+114,-120,-135
2024/06/20,mlb,Mariners,Guardians,-118,-108,-100,-112
2024/06/20,mlb,Astros,White Sox,-180,-166,+152,+140
2024/06/20,mlb,Dodgers,Rockies,-250,-205,+205,+170
2024/06/20,mlb,Royals,Athletics,-144,-148,+122,+124
2024/06/20,mlb,Orioles,Yankees,+110,+142,-130,-170
2024/06/20,mlb,Giants,Cardinals,-102,-120,-116,+100
2024/06/20,mlb,Brewers,Padres,-108,+100,-108,-120
2024/06/19,mlb,Tigers,Braves,+110,+114,-130,-135
2024/06/19,mlb,Reds,Pirates,-102,+110,-116,-130
2024/06/19,mlb,Cardinals,Marlins,-172,-155,+144,+130
2024/06/19,mlb,Padres,Phillies,+124,+154,-146,-185
2024/06/19,mlb,Giants,Cubs,+102,-108,-120,-112
2024/06/19,mlb,Diamondbacks,Nationals,-146,-175,+124,+145
2024/06/19,mlb,Mariners,Guardians,+110,+130,-130,-155
2024/06/19,mlb,Orioles,Yankees,+158,+120,-188,-142
2024/06/19,mlb,Red Sox,Blue Jays,+114,+120,-134,-142
2024/06/19,mlb,Rays,Twins,+144,+145,-172,-175
2024/06/19,mlb,Mets,Rangers,-116,-115,-102,-105
2024/06/19,mlb,Astros,White Sox,-118,-118,-100,-102
2024/06/19,mlb,Dodgers,Rockies,-220,-198,+184,+164
2024/06/19,mlb,Brewers,Angels,-152,-192,+128,+160
2024/06/19,mlb,Royals,Athletics,-174,-185,+146,+154
2024/06/18,mlb,Cardinals,Marlins,-138,-135,+118,+114
2024/06/18,mlb,Mariners,Guardians,+106,+114,-124,-135
2024/06/18,mlb,Padres,Phillies,+126,+140,-148,-166
2024/06/18,mlb,Reds,Pirates,-138,-120,+118,+100
2024/06/18,mlb,Diamondbacks,Nationals,+106,+105,-124,-125
2024/06/18,mlb,Orioles,Yankees,+124,+120,-146,-142
2024/06/18,mlb,Red Sox,Blue Jays,-116,-135,-102,+114
2024/06/18,mlb,Tigers,Braves,+136,+136,-162,-162
2024/06/18,mlb,Rays,Twins,+134,+160,-158,-192
2024/06/18,mlb,Giants,Cubs,-116,-102,-102,-118
2024/06/18,mlb,Mets,Rangers,-116,-125,-102,+105
2024/06/18,mlb,Astros,White Sox,-225,-175,+188,+145
2024/06/18,mlb,Dodgers,Rockies,-194,-198,+162,+164
2024/06/18,mlb,Brewers,Angels,-136,-155,+116,+130
2024/06/18,mlb,Royals,Athletics,-134,-130,+114,+110
2024/06/17,mlb,Reds,Pirates,+152,+154,-180,-185
2024/06/17,mlb,Cardinals,Marlins,-156,-155,+132,+130
2024/06/17,mlb,Padres,Phillies,+144,+164,-172,-198
2024/06/17,mlb,Red Sox,Blue Jays,+110,+102,-130,-122
2024/06/17,mlb,Tigers,Braves,+180,+170,-215,-205
2024/06/17,mlb,Giants,Cubs,+108,-102,-126,-118
2024/06/17,mlb,Mets,Rangers,-104,+120,-112,-142
2024/06/17,mlb,Dodgers,Rockies,-200,-166,+168,+140
2024/06/17,mlb,Brewers,Angels,-112,-135,-104,+114
2024/06/16,mlb,Cardinals,Cubs,+114,+110,-134,-130
2024/06/16,mlb,Rays,Braves,+140,+100,-166,-120
2024/06/16,mlb,Phillies,Orioles,+122,+114,-144,-135
2024/06/16,mlb,Marlins,Nationals,+106,+105,-124,-125
2024/06/16,mlb,Guardians,Blue Jays,+102,-102,-120,-118
2024/06/16,mlb,Padres,Mets,-126,-148,+108,+124
2024/06/16,mlb,Tigers,Astros,+114,+170,-134,-220
2024/06/16,mlb,Athletics,Twins,+144,+180,-172,-238
2024/06/16,mlb,Reds,Brewers,-116,-105,-102,-125
2024/06/16,mlb,Pirates,Rockies,-142,-112,+120,-108
2024/06/16,mlb,Angels,Giants,+140,+140,-166,-166
2024/06/16,mlb,White Sox,Diamondbacks,+152,+150,-180,-180
2024/06/16,mlb,Rangers,Mariners,+120,+124,-142,-148
2024/06/16,mlb,Royals,Dodgers,+130,+225,-154,-278
2024/06/16,mlb,Yankees,Red Sox,-138,-142,+118,+120
2024/06/16,mlb,Athletics,Twins,+158,+170,-188,-205
2024/06/15,mlb,Cardinals,Cubs,+136,+145,-162,-175
2024/06/15,mlb,Guardians,Blue Jays,-102,+105,-116,-125
2024/06/15,mlb,Phillies,Orioles,+154,+154,-184,-185
2024/06/15,mlb,Angels,Giants,+122,+120,-144,-142
2024/06/15,mlb,Marlins,Nationals,+106,+105,-124,-125
2024/06/15,mlb,Rays,Braves,+134,+110,-158,-130
2024/06/15,mlb,Tigers,Astros,+110,+102,-130,-122
2024/06/15,mlb,Padres,Mets,+102,+114,-120,-135
2024/06/15,mlb,Reds,Brewers,+114,+114,-134,-135
2024/06/15,mlb,Yankees,Red Sox,-166,-180,+140,+150
2024/06/15,mlb,Rangers,Mariners,-100,+100,-118,-120
2024/06/15,mlb,Pirates,Rockies,-210,-166,+176,+140
2024/06/15,mlb,Royals,Dodgers,+168,+195,-200,-238
2024/06/15,mlb,White Sox,Diamondbacks,+128,+145,-152,-175
2024/06/15,mlb,Athletics,Twins,+152,n/a,-180,n/a
2024/06/14,mlb,Cardinals,Cubs,-108,+100,-108,-120
2024/06/14,mlb,Yankees,Red Sox,-162,-148,+136,+124
2024/06/14,mlb,Marlins,Nationals,+138,+150,-164,-180
2024/06/14,mlb,Phillies,Orioles,+102,+120,-120,-142
2024/06/14,mlb,Guardians,Blue Jays,+112,+130,-132,-155
2024/06/14,mlb,Padres,Mets,-112,-108,-104,-112
2024/06/14,mlb,Rays,Braves,+160,+185,-190,-225
2024/06/14,mlb,Athletics,Twins,+150,+145,-178,-175
2024/06/14,mlb,Reds,Brewers,+118,+142,-138,-170
2024/06/14,mlb,Tigers,Astros,-108,+102,-108,-122
2024/06/14,mlb,Pirates,Rockies,-104,-118,-112,-102
2024/06/14,mlb,White Sox,Diamondbacks,+154,+160,-184,-192
2024/06/14,mlb,Rangers,Mariners,+126,+120,-148,-142
2024/06/14,mlb,Royals,Dodgers,+138,+124,-164,-148
2024/06/14,mlb,Angels,Giants,+114,+130,-134,-155
2024/06/13,mlb,Braves,Orioles,-102,-105,-116,-115
2024/06/13,mlb,Nationals,Tigers,-108,+130,-108,-155
2024/06/13,mlb,Yankees,Royals,-142,-166,+120,+140
2024/06/13,mlb,Pirates,Cardinals,-108,-122,-108,+102
2024/06/13,mlb,Cubs,Rays,-116,-112,-102,-108
2024/06/13,mlb,Marlins,Mets,+160,+180,-190,-218
2024/06/13,mlb,Phillies,Red Sox,-116,-108,-102,-112
2024/06/13,mlb,Athletics,Twins,+184,+230,-220,-285
2024/06/13,mlb,White Sox,Mariners,+150,+100,-178,-120
2024/06/13,mlb,Angels,Diamondbacks,+164,+170,-196,-205
2024/06/13,mlb,Rangers,Dodgers,+200,+160,-245,-192
2024/06/12,mlb,Rockies,Twins,+200,+200,-245,-245
2024/06/12,mlb,Blue Jays,Brewers,-106,+105,-110,-125
2024/06/12,mlb,Astros,Giants,-102,+102,-116,-122
2024/06/12,mlb,Athletics,Padres,+164,+185,-196,-225
2024/06/12,mlb,Braves,Orioles,-102,+100,-116,-120
2024/06/12,mlb,Nationals,Tigers,+116,+102,-136,-122
2024/06/12,mlb,Cubs,Rays,-108,-102,-108,-118
2024/06/12,mlb,Marlins,Mets,+124,+136,-146,-162
2024/06/12,mlb,Guardians,Reds,-108,-105,-108,-115
2024/06/12,mlb,Phillies,Red Sox,-120,-125,+102,+105
2024/06/12,mlb,Pirates,Cardinals,+140,+150,-166,-180
2024/06/12,mlb,Yankees,Royals,-158,-166,+134,+140
2024/06/12,mlb,White Sox,Mariners,+198,+205,-240,-250
2024/06/12,mlb,Angels,Diamondbacks,+116,+130,-134,-155
2024/06/12,mlb,Rangers,Dodgers,+140,+140,-166,-166
2024/06/11,mlb,Braves,Orioles,-144,-142,+122,+120
2024/06/11,mlb,Nationals,Tigers,-112,-102,-104,-118
2024/06/11,mlb,Cubs,Rays,+110,+114,-130,-135
2024/06/11,mlb,Marlins,Mets,+114,+130,-134,-155
2024/06/11,mlb,Guardians,Reds,-124,-105,+106,-115
2024/06/11,mlb,Phillies,Red Sox,-156,-162,+132,+136
2024/06/11,mlb,Rockies,Twins,+168,+170,-200,-205
2024/06/11,mlb,Pirates,Cardinals,-132,-148,+112,+124
2024/06/11,mlb,Blue Jays,Brewers,-112,-122,-104,+102
2024/06/11,mlb,Yankees,Royals,-130,-130,+110,+110
2024/06/11,mlb,White Sox,Mariners,+194,+150,-235,-180
2024/06/11,mlb,Angels,Diamondbacks,+142,+130,-168,-155
2024/06/11,mlb,Athletics,Padres,+120,+130,-142,-155
2024/06/11,mlb,Astros,Giants,-112,+102,-104,-122
2024/06/11,mlb,Rangers,Dodgers,+136,+140,-162,-166
2024/06/10,mlb,Orioles,Rays,-172,-135,+144,+114
2024/06/10,mlb,Rockies,Twins,+188,+205,-225,-250
2024/06/10,mlb,Yankees,Royals,-130,-115,+110,-105
2024/06/10,mlb,Blue Jays,Brewers,-118,+105,-100,-125
2024/06/10,mlb,Athletics,Padres,+184,+195,-220,-238
2024/06/10,mlb,White Sox,Mariners,+190,+170,-230,-205
2024/06/10,mlb,Astros,Giants,-120,-118,+102,-102
2024/06/09,mlb,Mets,Phillies,+130,+120,-154,-142
2024/06/09,mlb,Giants,Rangers,+136,+130,-162,-155
2024/06/09,mlb,Twins,Pirates,-102,+100,-116,-120
2024/06/09,mlb,Braves,Nationals,-230,-175,+190,+145
2024/06/09,mlb,Cubs,Reds,-134,-135,+114,+114
2024/06/09,mlb,Brewers,Tigers,+140,+145,-166,-175
2024/06/09,mlb,Guardians,Marlins,-106,-122,-110,+102
2024/06/09,mlb,Orioles,Rays,-136,-142,+116,+120
2024/06/09,mlb,Mariners,Royals,-104,+114,-112,-135
2024/06/09,mlb,Red Sox,White Sox,-164,-148,+138,+124
2024/06/09,mlb,Rockies,Cardinals,+160,+145,-190,-175
2024/06/09,mlb,Blue Jays,Athletics,-118,-135,-100,+114
2024/06/09,mlb,Astros,Angels,-148,-148,+126,+124
2024/06/09,mlb,Diamondbacks,Padres,+110,+110,-130,-130
2024/06/09,mlb,Dodgers,Yankees,-134,-135,+114,+114
2024/06/08,mlb,Phillies,Mets,-166,-170,+140,+142
2024/06/08,mlb,Giants,Rangers,+122,+100,-144,-120
2024/06/08,mlb,Twins,Pirates,-118,-130,-100,+110
2024/06/08,mlb,Braves,Nationals,-148,-130,+126,+110
2024/06/08,mlb,Blue Jays,Athletics,-148,-162,+126,+136
2024/06/08,mlb,Orioles,Rays,-148,-135,+126,+114
2024/06/08,mlb,Red Sox,White Sox,-198,-230,+166,+190
2024/06/08,mlb,Cubs,Reds,-102,+105,-116,-125
2024/06/08,mlb,Mariners,Royals,-136,-130,+116,+110
2024/06/08,mlb,Brewers,Tigers,-166,-175,+140,+145
2024/06/08,mlb,Rockies,Cardinals,+140,+180,-166,-218
2024/06/08,mlb,Guardians,Marlins,-162,-166,+136,+140
2024/06/08,mlb,Dodgers,Yankees,+102,-102,-120,-118
2024/06/08,mlb,Diamondbacks,Padres,+114,+136,-134,-162
2024/06/08,mlb,Astros,Angels,-146,-180,+124,+150
2024/06/07,mlb,Brewers,Tigers,-126,+105,+108,-125
2024/06/07,mlb,Twins,Pirates,-132,-125,+112,+105
2024/06/07,mlb,Braves,Nationals,-225,-205,+188,+170
2024/06/07,mlb,Orioles,Rays,-118,-110,-100,-110
2024/06/07,mlb,Dodgers,Yankees,-106,-162,-110,+136
2024/06/07,mlb,Cubs,Reds,-106,+120,-110,-142
2024/06/07,mlb,Guardians,Marlins,-120,-115,+102,-105
2024/06/07,mlb,Giants,Rangers,-124,-125,+106,+105
2024/06/07,mlb,Red Sox,White Sox,-110,-108,-106,-112
2024/06/07,mlb,Mariners,Royals,-138,-125,+118,+105
2024/06/07,mlb,Rockies,Cardinals,+158,+154,-188,-185
2024/06/07,mlb,Astros,Angels,-190,-162,+160,+136
2024/06/07,mlb,Blue Jays,Athletics,-134,-180,+114,+150
2024/06/07,mlb,Diamondbacks,Padres,-100,+114,-118,-135
2024/06/06,mlb,Orioles,Blue Jays,-104,+110,-112,-130
2024/06/06,mlb,Royals,Guardians,+142,+142,-168,-170
2024/06/06,mlb,Mariners,Athletics,-124,-155,+106,+130
2024/06/06,mlb,Dodgers,Pirates,-188,-180,+158,+150
2024/06/06,mlb,Braves,Nationals,-198,-162,+166,+136
2024/06/06,mlb,Twins,Yankees,+122,+124,-144,-148
2024/06/06,mlb,Cubs,Reds,+108,+110,-126,-130
2024/06/06,mlb,Rockies,Cardinals,+180,+185,-215,-225
2024/06/06,mlb,Red Sox,White Sox,-230,-245,+190,+200
2024/06/06,mlb,Diamondbacks,Padres,+108,-108,-126,-112
2024/06/05,mlb,Braves,Red Sox,-110,-108,-106,-112
2024/06/05,mlb,Cardinals,Astros,+136,+130,-162,-155
2024/06/05,mlb,Reds,Rockies,-136,-148,+116,+124
2024/06/05,mlb,Giants,Diamondbacks,+118,-115,-138,-105
2024/06/05,mlb,Mets,Nationals,-154,-142,+130,+120
2024/06/05,mlb,Brewers,Phillies,+154,+142,-184,-170
2024/06/05,mlb,Rays,Marlins,-148,-130,+126,+110
2024/06/05,mlb,Dodgers,Pirates,-112,+102,-104,-122
2024/06/05,mlb,Twins,Yankees,+160,+145,-190,-175
2024/06/05,mlb,Orioles,Blue Jays,+116,-105,-136,-115
2024/06/05,mlb,White Sox,Cubs,+164,+170,-196,-205
2024/06/05,mlb,Tigers,Rangers,+112,+130,-132,-155
2024/06/05,mlb,Padres,Angels,-152,-185,+128,+154
2024/06/05,mlb,Mariners,Athletics,-142,-166,+120,+140
2024/06/05,mlb,Royals,Guardians,+102,n/a,-120,n/a
2024/06/04,mlb,Royals,Guardians,+106,+114,-124,-135
2024/06/04,mlb,Rays,Marlins,-120,-130,+102,+110
2024/06/04,mlb,Brewers,Phillies,+142,+130,-168,-155
2024/06/04,mlb,Dodgers,Pirates,-180,-192,+152,+160
2024/06/04,mlb,Mets,Nationals,-130,-142,+110,+120
2024/06/04,mlb,Twins,Yankees,+150,+150,-178,-180
2024/06/04,mlb,Orioles,Blue Jays,-162,-148,+136,+124
2024/06/04,mlb,Braves,Red Sox,-152,-162,+128,+136
2024/06/04,mlb,White Sox,Cubs,+235,+235,-290,-290
2024/06/04,mlb,Tigers,Rangers,-118,-105,-100,-115
2024/06/04,mlb,Cardinals,Astros,+126,+130,-148,-155
2024/06/04,mlb,Reds,Rockies,-130,-130,+110,+110
2024/06/04,mlb,Padres,Angels,-102,-108,-116,-112
2024/06/04,mlb,Giants,Diamondbacks,-108,+100,-108,-120
2024/06/04,mlb,Mariners,Athletics,-158,-162,+134,+136
2024/06/03,mlb,Brewers,Phillies,+176,+164,-210,-198
2024/06/03,mlb,Mets,Nationals,+104,-105,-122,-115
2024/06/03,mlb,Orioles,Blue Jays,-126,-115,+108,-105
2024/06/03,mlb,Tigers,Rangers,-116,-108,-102,-112
2024/06/03,mlb,Cardinals,Astros,+134,+160,-158,-192
2024/06/03,mlb,Reds,Rockies,-134,-115,+114,-105
2024/06/03,mlb,Padres,Angels,-122,-155,+104,+130
2024/06/03,mlb,Giants,Diamondbacks,+116,+110,-136,-130
2024/06/02,mlb,Twins,Astros,+110,+130,-130,-155
2024/06/02,mlb,Athletics,Braves,+198,+210,-240,-258
2024/06/02,mlb,Rays,Orioles,+112,+110,-132,-130
2024/06/02,mlb,Tigers,Red Sox,+110,+136,-130,-162
2024/06/02,mlb,Pirates,Blue Jays,+128,+150,-152,-180
2024/06/02,mlb,Nationals,Guardians,+132,+110,-156,-130
2024/06/02,mlb,Rangers,Marlins,-130,-125,+110,+105
2024/06/02,mlb,Diamondbacks,Mets,-126,-112,+108,-108
2024/06/02,mlb,Padres,Royals,+108,+105,-126,-125
2024/06/02,mlb,White Sox,Brewers,+235,+270,-290,-340
2024/06/02,mlb,Reds,Cubs,-102,+105,-116,-125
2024/06/02,mlb,Yankees,Giants,-162,-135,+136,+114
2024/06/02,mlb,Rockies,Dodgers,+250,+215,-310,-265
2024/06/02,mlb,Angels,Mariners,+176,+180,-210,-218
2024/06/02,mlb,Cardinals,Phillies,+120,+120,-142,-142
2024/06/01,mlb,Pirates,Blue Jays,+122,+124,-144,-148
2024/06/01,mlb,Rays,Orioles,+136,+140,-162,-166
2024/06/01,mlb,Twins,Astros,-102,+105,-116,-125
2024/06/01,mlb,Athletics,Braves,+250,+260,-310,-325
2024/06/01,mlb,Diamondbacks,Mets,+108,+105,-126,-125
2024/06/01,mlb,Tigers,Red Sox,-124,-105,+106,-115
2024/06/01,mlb,Padres,Royals,-116,+100,-102,-120
2024/06/01,mlb,Nationals,Guardians,+136,+120,-162,-142
2024/06/01,mlb,White Sox,Brewers,+126,+142,-148,-170
2024/06/01,mlb,Rangers,Marlins,-134,-102,+114,-118
2024/06/01,mlb,Reds,Cubs,+114,+130,-134,-155
2024/06/01,mlb,Cardinals,Phillies,+120,+140,-142,-166
2024/06/01,mlb,Angels,Mariners,+138,+136,-164,-162
2024/06/01,mlb,Yankees,Giants,-108,-108,-108,-112
2024/06/01,mlb,Rockies,Dodgers,+280,+245,-350,-305
2024/05/31,mlb,Reds,Cubs,+130,+114,-154,-135
2024/05/31,mlb,Cardinals,Phillies,+152,+170,-180,-205
2024/05/31,mlb,Rays,Orioles,+116,+124,-134,-148
2024/05/31,mlb,Pirates,Blue Jays,+138,+154,-164,-185
2024/05/31,mlb,Tigers,Red Sox,+134,+145,-158,-175
2024/05/31,mlb,Nationals,Guardians,+168,+195,-200,-238
2024/05/31,mlb,Rangers,Marlins,-134,-135,+114,+114
2024/05/31,mlb,Diamondbacks,Mets,-104,+102,-112,-122
2024/05/31,mlb,Athletics,Braves,+184,+190,-220,-230
2024/05/31,mlb,Twins,Astros,-118,-105,-100,-115
2024/05/31,mlb,Padres,Royals,-134,-135,+114,+114
2024/05/31,mlb,White Sox,Brewers,+152,+154,-180,-185
2024/05/31,mlb,Rockies,Dodgers,+280,+270,-350,-340
2024/05/31,mlb,Angels,Mariners,+140,+136,-166,-162
2024/05/31,mlb,Yankees,Giants,-138,-135,+118,+114
2024/05/30,mlb,Cubs,Brewers,-106,+105,-110,-125
2024/05/30,mlb,Royals,Twins,+110,+136,-130,-162
2024/05/30,mlb,Athletics,Rays,+122,+136,-144,-162
2024/05/30,mlb,Astros,Mariners,+114,+110,-134,-130
2024/05/30,mlb,Tigers,Red Sox,-106,+102,-110,-122
2024/05/30,mlb,Diamondbacks,Mets,-124,-125,+106,+105
2024/05/30,mlb,Nationals,Braves,+194,+154,-235,-185
2024/05/30,mlb,Yankees,Angels,-176,-170,+148,+142
2024/05/29,mlb,Pirates,Tigers,+108,-142,-126,+120
2024/05/29,mlb,Cardinals,Reds,-102,+105,-116,-125
2024/05/29,mlb,Diamondbacks,Rangers,+104,+114,-122,-135
2024/05/29,mlb,Pirates,Tigers,+114,n/a,-134,n/a
2024/05/29,mlb,Phillies,Giants,-144,-130,+122,+110
2024/05/29,mlb,Dodgers,Mets,-144,-122,+122,+102
2024/05/29,mlb,Marlins,Padres,+140,+154,-166,-185
2024/05/29,mlb,Red Sox,Orioles,+138,+154,-164,-185
2024/05/29,mlb,Athletics,Rays,+140,+160,-166,-192
2024/05/29,mlb,Nationals,Braves,+138,+124,-164,-148
2024/05/29,mlb,Blue Jays,White Sox,-188,-205,+158,+170
2024/05/29,mlb,Royals,Twins,-100,+114,-118,-135
2024/05/29,mlb,Cubs,Brewers,-134,-148,+114,+124
2024/05/29,mlb,Guardians,Rockies,-162,-148,+136,+124
2024/05/29,mlb,Yankees,Angels,-196,-205,+164,+170
2024/05/29,mlb,Astros,Mariners,-104,-112,-112,-108
2024/05/28,mlb,Dodgers,Mets,-215,-198,+180,+164
2024/05/28,mlb,Red Sox,Orioles,+132,+150,-156,-180
2024/05/28,mlb,Cardinals,Reds,+102,+114,-120,-135
2024/05/28,mlb,Athletics,Rays,+140,+145,-166,-175
2024/05/28,mlb,Nationals,Braves,+194,+205,-235,-250
2024/05/28,mlb,Blue Jays,White Sox,-225,-225,+188,+185
2024/05/28,mlb,Cubs,Brewers,+124,+140,-146,-166
2024/05/28,mlb,Royals,Twins,-120,-135,+102,+114
2024/05/28,mlb,Dodgers,Mets,-166,-130,+140,+110
2024/05/28,mlb,Diamondbacks,Rangers,-118,+110,-100,-130
2024/05/28,mlb,Guardians,Rockies,-142,-130,+120,+110
2024/05/28,mlb,Yankees,Angels,-188,-185,+158,+154
2024/05/28,mlb,Marlins,Padres,-102,+114,-116,-135
2024/05/28,mlb,Astros,Mariners,+110,+105,-130,-125
2024/05/28,mlb,Phillies,Giants,-198,-198,+166,+164
2024/05/28,mlb,Pirates,Tigers,+126,n/a,-148,n/a
2024/05/27,mlb,Red Sox,Orioles,+136,+136,-162,-162
2024/05/27,mlb,Blue Jays,White Sox,-200,-205,+168,+170
2024/05/27,mlb,Royals,Twins,+126,+145,-148,-175
2024/05/27,mlb,Nationals,Braves,+188,+180,-225,-218
2024/05/27,mlb,Cardinals,Reds,+102,+136,-120,-162
2024/05/27,mlb,Guardians,Rockies,-144,-135,+122,+114
2024/05/27,mlb,Cubs,Brewers,-110,-115,-106,-105
2024/05/27,mlb,Phillies,Giants,-116,+114,-102,-135
2024/05/27,mlb,Marlins,Padres,+146,+170,-174,-205
2024/05/27,mlb,Astros,Mariners,-112,-130,-104,+110
2024/05/27,mlb,Dodgers,Mets,-156,n/a,+132,n/a
2024/05/26,mlb,Blue Jays,Tigers,-124,-135,+106,+114
2024/05/26,mlb,Dodgers,Reds,-210,-205,+176,+170
2024/05/26,mlb,Brewers,Red Sox,+122,+120,-144,-142
2024/05/26,mlb,Mariners,Nationals,-154,-180,+130,+150
2024/05/26,mlb,Braves,Pirates,-205,-238,+172,+195
2024/05/26,mlb,Giants,Mets,-120,-115,+102,-105
2024/05/26,mlb,Royals,Rays,-100,+105,-118,-125
2024/05/26,mlb,Rangers,Twins,+146,+142,-174,-170
2024/05/26,mlb,Orioles,White Sox,-172,-166,+144,+140
2024/05/26,mlb,Phillies,Rockies,-220,-205,+184,+170
2024/05/26,mlb,Guardians,Angels,-116,-110,-102,-110
2024/05/26,mlb,Astros,Athletics,-152,-170,+128,+142
2024/05/26,mlb,Marlins,Diamondbacks,+142,+120,-168,-142
2024/05/26,mlb,Yankees,Padres,-124,-135,+106,+114
2024/05/26,mlb,Cubs,Cardinals,+116,+130,-136,-155
2024/05/25,mlb,Blue Jays,Tigers,-116,-112,-102,-108
2024/05/25,mlb,Giants,Mets,+114,+124,-134,-148
2024/05/25,mlb,Orioles,White Sox,-184,-170,+154,+142
2024/05/25,mlb,Rangers,Twins,+110,+124,-130,-148
2024/05/25,mlb,Braves,Pirates,-164,-155,+138,+130
2024/05/25,mlb,Mariners,Nationals,-176,-162,+148,+136
2024/05/25,mlb,Astros,Athletics,-138,-155,+118,+130
2024/05/25,mlb,Royals,Rays,-102,-110,-116,-110
2024/05/25,mlb,Brewers,Red Sox,+112,+130,-132,-155
2024/05/25,mlb,Dodgers,Reds,-148,-148,+126,+124
2024/05/25,mlb,Cubs,Cardinals,-102,-105,-116,-115
2024/05/25,mlb,Phillies,Rockies,-235,-245,+194,+200
2024/05/25,mlb,Guardians,Angels,-134,-148,+114,+124
2024/05/25,mlb,Yankees,Padres,-100,+105,-118,-125
2024/05/25,mlb,Marlins,Diamondbacks,+172,+160,-205,-192
